Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2020,Specific-YR-MaxFlow-2020,GM-MaxFlow-2020,Specific-GM-MaxFlow-2020,NGM-MaxFlow-2020,Specific-NGM-MaxFlow-2020,YR-MinFlow-2020,Specific-YR-MinFlow-2020,GM-MinFlow-2020,Specific-GM-MinFlow-2020,NGM-MinFlow-2020,Specific-NGM-MinFlow-2020,YR-MedianFlow-2020,Specific-YR-MedianFlow-2020,GM-MedianFlow-2020,Specific-GM-MedianFlow-2020,NGM-MedianFlow-2020,Specific-NGM-MedianFlow-2020,YR-Q95Flow-2020,Specific-YR-Q95-2020,GM-Q95Flow-2020,Specific-GM-Q95-2020,NGM-Q95Flow-2020,Specific-NGM-Q95-2020,YR-Q5Flow-2020,Specific-YR-Q5-2020,GM-Q5Flow-2020,Specific-GM-Q5-2020,NGM-Q5Flow-2020,Specific-NGM-Q5-2020,YR-BFI-2020,GM-BFI-2020,NGM-BFI-2020,YR-DOY-MaxFlow-2020,GM-DOY-MaxFlow-2020,NGM-DOY-MaxFlow-2020,YR-DOY-MinFlow-2020,GM-DOY-MinFlow-2020,NGM-DOY-MinFlow-2020,YR-RBI-2020,GM-RBI-2020,NGM-RBI-2020,YR-CVQ-2020,GM-CVQ-2020,NGM-CVQ-2020
4189000,Blanchard River near Findlay OH,US,909.2952,41.055886,-83.687989,113.12,58.06183105,100.52,51.59454789,113.12,58.06183105,0.574,0.294620677,0.574,0.294620677,0.5768,0.296057851,2.478,1.271899022,1.26,0.646728316,6.048,3.104295918,37.632,19.31561904,11.8608,6.087869216,52.864,27.1338458,0.66976,0.343772029,0.64736,0.332274637,52.864,27.1338458,0.400761589,0.381587072,0.358192476,89,141,89,203,203,319,0.55,0.52,0.56,1.8847,2.9846,1.5104
4191500,Auglaize River near Defiance OH,US,6038.764,41.237549,-84.399114,842.8,70.40414228,842.8,70.40414228,663.6,55.43449077,0.7476,0.062451515,1.1116,0.09285862,0.7476,0.062451515,13.3,1.111028823,6.16,0.514581771,38.08,3.181050947,268.576,22.43576521,88.536,7.395943452,331.1,27.65877018,2.07704,0.173507617,2.41248,0.201528934,331.1,27.65877018,0.436472965,0.471379972,0.449621789,141,141,13,289,273,289,0.42,0.45,0.42,1.9548,3.5446,1.4439
4192500,Maumee River near Defiance OH,US,14248.29,41.291993,-84.281057,1542.8,201.0482591,1542.8,201.0482591,1260,164.1954929,5.46,0.711513803,5.46,0.711513803,5.572,0.726108957,38.64,5.035328449,18.592,2.422795717,115.92,15.10598535,561.68,73.19470195,322,41.96107041,617.54,80.47403546,7.6608,0.998308597,8.008,1.043553577,617.54,80.47403546,0.464694473,0.497453717,0.472647307,141,141,13,273,273,275,0.29,0.3,0.29,1.6302,2.8788,1.1916
4193500,Maumee River at Waterville OH,US,16409.35,41.500053,-83.712714,1845.2,280.7475413,1845.2,280.7475413,1514.8,230.4771166,6.216,0.945765617,6.216,0.945765617,6.272,0.954286028,47.32,7.199747266,24.024,3.655256304,142.24,21.64184385,714,108.6352398,346.08,52.65613977,768.18,116.8787374,8.1032,1.232903467,8.4728,1.289138179,768.18,116.8787374,0.489592769,0.499029564,0.48822843,141,141,13,274,274,275,0.28,0.3,0.28,1.6452,2.8626,1.2201
4195500,Portage River at Woodville OH,US,1080.029,41.449496,-83.361316,257.6,28.36119693,257.6,28.36119693,196.56,21.64082636,0.16632,0.018311468,0.16632,0.018311468,0.294,0.032368757,2.996,0.329853051,1.0108,0.111286871,6.566,0.722902248,39.872,4.389820047,17.2032,1.894034717,53.186,5.855662345,0.24444,0.02691231,0.207536,0.02284926,53.186,5.855662345,0.407706835,0.499781598,0.448558195,141,141,13,189,189,277,0.55,0.63,0.53,2.5079,4.4112,1.8555
4195820,Portage River near Elmore OH,US,1266.16,41.491162,-83.224645,217.56,34.53815477,217.56,34.53815477,199.36,31.64886255,0.2576,0.040894598,0.2576,0.040894598,0.308,0.048895715,4.228,0.67120481,1.1648,0.184914703,8.526,1.353522282,43.512,6.907630955,21.2856,3.379138386,63.56,10.09029747,0.35,0.055563312,0.34048,0.05405199,63.56,10.09029747,0.228524408,0.147646469,0.466972119,142,142,13,228,228,286,0.49,0.5,0.49,2.2272,3.8523,1.6972
4196000,Sandusky River near Bucyrus OH,US,230.8833,40.803669,-83.005744,44.24,33.51170864,44.24,33.51170864,35.28,26.72452714,0.05292,0.040086791,0.05292,0.040086791,0.10304,0.078052587,1.5624,1.183514773,0.4788,0.362690011,2.3758,1.799663594,13.5016,10.22743412,9.2792,7.028974837,16.282,12.33358138,0.104776,0.079367604,0.073024,0.055315529,16.282,12.33358138,0.37953093,0.312451473,0.390367691,140,140,304,267,267,285,0.71,0.84,0.67,1.707,2.6312,1.3571
4196500,SANDUSKY R NR UPPER SANDUSKY OH,US,764.8281,40.850612,-83.256308,115.64,168.7563082,115.64,168.7563082,85.68,125.0349402,0.15456,0.225553226,0.15456,0.225553226,0.2002,0.292156805,4.816,7.028107753,1.442,2.104346217,6.944,10.13355071,37.856,55.24419582,19.4432,28.373942,41.734,60.90345701,0.236264,0.344785891,0.191072,0.278836089,41.734,60.90345701,0.426446474,0.482694189,0.43620771,141,141,80,267,267,289,0.53,0.53,0.54,1.6355,2.6591,1.261
4196800,Tymochtee Creek at Crawford OH,US,608.067,40.922833,-83.348812,90.72,13.72408364,90.72,13.72408364,52.08,7.878640606,0.05656,0.008556373,0.05656,0.008556373,0.22036,0.033335969,1.6632,0.2516082,0.4172,0.063113841,4.396,0.66502504,28.8736,4.367986125,10.0352,1.518120857,32.046,4.84790547,0.114184,0.017273708,0.081312,0.012300845,32.046,4.84790547,0.400415354,0.432452068,0.394376138,142,142,81,213,213,292,0.49,0.55,0.47,1.8401,3.6555,1.2929
4197100,Honey Creek at Melmore OH,US,388.2105,41.022278,-83.109638,67.48,25.18621005,47.32,17.66169916,67.48,25.18621005,0.0728,0.027171845,0.0728,0.027171845,0.1106,0.041280303,2.044,0.762901798,0.588,0.219464901,3.192,1.19138089,17.9816,6.711445682,10.892,4.06532602,21.9478,8.191788692,0.10612,0.039608189,0.0826,0.030829593,21.9478,8.191788692,0.410761479,0.484527379,0.413267527,89,141,89,269,269,292,0.55,0.6,0.54,1.7001,2.4497,1.3921
4197170,Rock Creek at Tiffin OH,US,95.20831,41.113666,-83.168252,37.8,68.85688962,10.416,18.97389847,37.8,68.85688962,0.02212,0.040294032,0.02212,0.040294032,0.03752,0.068346839,0.2044,0.372337255,0.063,0.114761483,0.4214,0.767626807,3.7296,6.793879776,0.92176,1.679088005,4.7292,8.614761968,0.038696,0.070489053,0.032984,0.060084012,4.7292,8.614761968,0.398269323,0.338189826,0.398998156,89,140,89,188,188,289,0.87,0.83,0.88,3.0184,3.443,2.5443
4198000,Sandusky River near Fremont OH,US,3243.828,41.307831,-83.158809,324.8,676.2769093,313.6,652.9570158,324.8,676.2769093,1.2432,2.58850817,1.2488,2.600168117,1.2432,2.58850817,16.716,34.80494093,6.216,12.94254085,27.006,56.23009302,123.872,257.9180213,60.984,126.9768197,160.524,334.2323725,1.53608,3.198323383,1.54504,3.216979298,160.524,334.2323725,0.442883753,0.409299415,0.44012182,89,141,89,293,241,293,0.37,0.34,0.38,1.5144,2.3576,1.1935
4199000,Huron River at Milan OH,US,947.3742,41.301719,-82.606844,246.68,77.58286892,206.08,64.81383828,246.68,77.58286892,0.476,0.149705876,0.476,0.149705876,0.6748,0.212230095,5.684,1.78766429,2.1756,0.684243918,8.386,2.637465294,43.12,13.56159116,22.26,7.000951282,53.298,16.76265505,0.70896,0.222973694,0.6272,0.197259508,53.298,16.76265505,0.285282882,0.364061575,0.231254117,89,140,89,271,271,285,0.66,0.71,0.64,1.9121,2.8054,1.5708
4199155,Old Woman Creek at Berlin Rd near Huron OH,US,60.3603,41.34838,-82.51378,16.324,23.35687209,7.504,10.73694978,16.324,23.35687209,0.0014,0.002003162,0.0014,0.002003162,0.02464,0.035255656,0.2828,0.404638779,0.03052,0.043668938,0.4522,0.647021414,2.06416,2.953462453,1.04664,1.497564114,2.80028,4.006725175,0.003416,0.004887716,0.0014,0.002003162,2.80028,4.006725175,0.376225937,0.411583366,0.379912789,89,136,89,228,228,283,0.72,0.76,0.72,2.378,3.486,1.9673
4199500,VERMILION R NR VERMILION OH,US,672.3603,41.38199,-82.316827,188.16,1236.561357,55.72,366.1840924,188.16,1236.561357,0.056,0.368024213,0.056,0.368024213,0.2282,1.49969867,4.06,26.68175548,0.7084,4.6555063,6.58,43.24284508,31.416,206.4615838,18.8104,123.6193333,42.476,279.1463659,0.14392,0.945822229,0.091504,0.601351565,42.476,279.1463659,0.439942967,0.435358096,0.396454383,89,140,89,238,238,292,0.62,0.65,0.62,1.8686,2.4661,1.535
4200500,Black River at Elyria OH,US,1026.93,41.380324,-82.104593,277.2,6558.724009,125.16,2961.363265,277.2,6558.724009,0.26292,6.220850348,0.26292,6.220850348,0.6272,14.83994119,5.74,135.8119618,1.106,26.1686463,10.136,239.8240496,64.904,1535.668915,29.792,704.8972067,67.76,1603.243647,0.40936,9.685711618,0.33656,7.963218444,67.76,1603.243647,0.409312944,0.296384294,0.412668302,89,140,89,238,238,285,0.64,0.72,0.62,1.8895,2.7937,1.5401
4201500,Rocky River near Berea OH,US,690.6969,41.406715,-81.887082,361.2,6471.979399,200.76,3597.216457,361.2,6471.979399,0.6328,11.33850654,0.6328,11.33850654,1.218,21.82411658,5.768,103.3509889,2.6152,46.85913767,9.128,163.5554484,48.552,869.9544402,31.752,568.9321425,52.696,944.2066069,0.90832,16.27527223,0.8148,14.59958144,52.696,944.2066069,0.392385985,0.330460357,0.397587381,89,252,89,237,237,286,0.77,0.77,0.77,2.1581,2.8624,1.8447
4202000,Cuyahoga River at Hiram Rapids OH,US,390.1275,41.34061,-81.166766,51.24,2504.137761,28.28,1382.065103,51.24,2504.137761,1.8312,89.49213638,1.8312,89.49213638,2.548,124.5226974,6.44,314.7276968,3.164,154.6270858,7.77,379.725808,15.6744,766.0198463,13.3504,652.4441992,17.6932,864.6801373,2.22824,108.8957831,1.98296,96.90876297,17.6932,864.6801373,0.474528943,0.469258822,0.464681446,90,139,90,191,191,314,0.15,0.17,0.15,0.7995,0.8603,0.6862
4206000,Cuyahoga River at Old Portage OH,US,1047.329,41.135611,-81.547062,81.76,9.275443073,52.64,5.971860609,81.76,9.275443073,3.892,0.441536502,3.892,0.441536502,4.088,0.463772154,13.832,1.569201671,8.036,0.911661699,17.36,1.969443392,35.112,3.983358087,26.1016,2.961153436,43.134,4.893431525,4.452,0.505066934,4.3176,0.489819631,43.134,4.893431525,0.47037449,0.477571047,0.443391635,91,140,91,238,238,284,0.16,0.21,0.14,0.7376,0.7839,0.6361
4207200,Tinkers Creek at Bedford OH,US,222.1038,41.384499,-81.527342,52.64,3.797082453,51.24,3.696096217,52.64,3.797082453,0.7112,0.051301008,0.7112,0.051301008,0.84,0.060591741,3.528,0.254485313,1.7472,0.126030822,4.298,0.310027743,16.1616,1.165785102,15.7136,1.133469507,16.3618,1.180226134,0.80416,0.058006494,0.75208,0.054249806,16.3618,1.180226134,0.423668104,0.438975952,0.42865356,89,251,89,235,235,286,0.49,0.59,0.45,1.188,1.627,0.9545
4208000,Cuyahoga River at Independence OH,US,1837.508,41.395331,-81.629848,316.4,62.30786746,197.12,38.81835282,316.4,62.30786746,5.936,1.168961761,5.936,1.168961761,7.224,1.422604407,28.56,5.624249983,16.128,3.176047049,35,6.892463215,82.32,16.21107348,74.2,14.61202201,90.3,17.78255509,7.4424,1.465613378,6.608,1.301297055,90.3,17.78255509,0.461515406,0.418693857,0.446232793,89,251,89,235,235,284,0.32,0.39,0.3,0.9033,1.1611,0.7459
4208460,Mill Creek at Garfield Hts OH,US,46.7658,41.42394,-81.63763,32.48,7.179454118,32.48,7.179454118,24.696,5.458860803,0.10052,0.022219173,0.10052,0.022219173,0.13608,0.030079437,0.3724,0.082316155,0.21812,0.048213748,0.4676,0.103359383,3.304,0.730323781,3.7016,0.818210202,2.8126,0.621703591,0.137928,0.030487923,0.11368,0.025128089,2.8126,0.621703591,0.324661015,0.247321255,0.376102646,251,251,89,228,228,283,1.03,1.27,0.85,2.5296,2.999,2.0737
4208504,Cuyahoga River near Newburgh Heights OH,US,2043.611,41.46255,-81.68096,428.4,115.3809898,232.96,62.74312647,428.4,115.3809898,6.888,1.855145326,6.888,1.855145326,13.048,3.514218382,38.64,10.4069128,21.896,5.897250589,46.34,12.48075412,116.536,31.38664572,95.816,25.80612726,118.524,31.92207384,12.0456,3.244241948,9.744,2.624351925,118.524,31.92207384,0.461111423,0.452374935,0.44227381,89,252,89,226,226,286,0.34,0.41,0.31,0.879,1.1032,0.7356
4209000,Chagrin River at Willoughby OH,US,637.3935,41.630881,-81.403445,208.04,22.38974041,128.24,13.80148197,208.04,22.38974041,1.0556,0.113606085,1.0556,0.113606085,1.8284,0.196776588,8.428,0.907040628,3.444,0.370651153,12.278,1.321386429,45.584,4.905854291,36.232,3.899370671,51.044,5.493471973,1.42464,0.153323014,1.21128,0.130360723,51.044,5.493471973,0.380612771,0.406373497,0.366131843,89,251,89,236,236,286,0.6,0.71,0.56,1.4255,2.0132,1.1644
4212100,Grand River near Painesville OH,US,1784.892,41.718934,-81.227879,235.2,431.967125,223.72,410.8830153,235.2,431.967125,0.5852,1.074775347,0.5852,1.074775347,1.0388,1.907854802,20.72,38.05424672,5.796,10.64490415,33.46,61.45246599,100.8,185.1287678,44.072,80.94241127,116.564,214.0808501,1.00744,1.850259185,0.6692,1.22904932,116.564,214.0808501,0.354942443,0.308520565,0.352869762,89,137,89,236,236,286,0.35,0.49,0.32,1.1645,1.9204,0.853
4213000,Conneaut Creek at Conneaut OH,US,455.2974,41.926999,-80.603966,80.08,6.053264859,80.08,6.053264859,68.88,5.206654389,0.16996,0.012847314,0.16996,0.012847314,0.19012,0.014371213,4.284,0.323828505,0.9156,0.069210406,7.63,0.576753383,27.5632,2.083508366,8.2376,0.622682001,38.822,2.934563541,0.231672,0.017512138,0.196448,0.014849548,38.822,2.934563541,0.427333879,0.354451558,0.423288508,137,137,89,268,268,284,0.53,0.72,0.51,1.4898,2.8564,1.0897
4213075,"Brandy Run near Girard, PA",US,11.6514,41.992,-80.291174,1.3748,2.159795771,0.9044,1.420802514,1.3748,2.159795771,0.01848,0.029031878,0.01848,0.029031878,0.05152,0.080937357,0.14924,0.234454409,0.04788,0.075218957,0.19558,0.307254042,0.51184,0.804095045,0.30912,0.485624141,0.6426,1.009517575,0.023072,0.03624586,0.021336,0.033518623,0.6426,1.009517575,0.459222402,0.45846339,0.425603021,295,136,295,264,264,283,0.43,0.5,0.42,1.0135,1.2199,0.7935
4213500,CATTARAUGUS CR AT GOWANDA NY,US,1128.811,42.46395,-78.935035,152.88,402.6690079,85.68,225.6716418,152.88,402.6690079,2.4164,6.36453029,2.4164,6.36453029,2.884,7.596136962,14.756,38.86567164,6.496,17.10974539,22.204,58.48287972,54.096,142.4828797,33.096,87.17120281,64.498,169.880597,3.0856,8.127129061,2.758,7.264266901,64.498,169.880597,0.48058125,0.473199024,0.465753741,63,137,63,272,272,286,0.37,0.41,0.37,1.0236,1.0212,0.851
4215000,CAYUGA CREEK NR LANCASTER NY,US,248.0184,42.890059,-78.645028,48.44,8.175570546,25.396,4.286267333,48.44,8.175570546,0.05684,0.0095933,0.05684,0.0095933,0.18228,0.030764719,2.3128,0.39034805,0.4928,0.083173434,3.668,0.619074995,13.9664,2.357210745,7.0504,1.189947204,16.5298,2.789854377,0.143696,0.024252617,0.078232,0.013203783,16.5298,2.789854377,0.442066229,0.291107945,0.414094458,63,144,63,273,273,287,0.58,0.84,0.54,1.4723,2.0203,1.1807
4215500,CAZENOVIA CREEK AT EBENEZER NY,US,350.7246,42.829781,-78.775031,60.2,2.748270205,32.76,1.495570297,60.2,2.748270205,0.22036,0.010059947,0.22036,0.010059947,0.4816,0.021986162,3.78,0.172565804,1.3888,0.063401954,6.132,0.279940081,19.1744,0.875356017,9.6152,0.438956274,22.0304,1.005739068,0.45976,0.020989115,0.30016,0.013703003,22.0304,1.005739068,0.462489285,0.439681093,0.441224098,63,155,63,271,271,286,0.52,0.68,0.48,1.221,1.575,0.9835
4216418,TONAWANDA CREEK AT ATTICA NY,US,196.4727,42.863949,-78.283628,42.28,7.67510594,15.876,2.881976866,42.28,7.67510594,0.20104,0.036494875,0.20104,0.036494875,0.27244,0.049456146,1.7696,0.321236222,0.5516,0.100132177,3.318,0.602317916,9.9512,1.806445464,5.0456,0.915929861,12.6798,2.301769354,0.249536,0.045298374,0.21224,0.038528015,12.6798,2.301769354,0.451647744,0.465418257,0.431765398,63,144,63,272,272,285,0.45,0.53,0.45,1.3795,1.5005,1.1497
4217000,TONAWANDA CREEK AT BATAVIA NY,US,443.268,42.99756,-78.188628,69.44,26.14252773,21.028,7.916547711,69.44,26.14252773,0.16156,0.060823542,0.16156,0.060823542,0.308,0.11595476,2.996,1.127923575,1.0304,0.387921379,6.006,2.261117821,18.872,7.10486439,10.248,3.858131108,22.5722,8.497902712,0.32872,0.123755353,0.2198,0.082749533,22.5722,8.497902712,0.404089061,0.478521788,0.368294274,64,122,64,273,273,287,0.39,0.48,0.37,1.3004,1.4373,1.0703
4218000,TONAWANDA CREEK AT RAPIDS NY,US,896.9733,43.093113,-78.63614,87.64,274.8143067,33.6,105.3601176,87.64,274.8143067,0.5516,1.72966193,0.5516,1.72966193,1.0108,3.169583537,6.944,21.7744243,2.0048,6.286487016,14.462,45.34875061,33.432,104.833317,19.7008,61.77614895,42.07,131.9196472,0.78344,2.456646742,0.60032,1.882434101,42.07,131.9196472,0.479910445,0.456798689,0.463478529,66,123,66,270,270,291,0.23,0.32,0.22,1.0934,1.2758,0.8586
4218518,ELLICOTT CREEK BELOW WILLIAMSVILLE NY,US,220.2912,42.977836,-78.763643,23.744,2.473995798,17.304,1.802982787,23.744,2.473995798,0.532,0.05543151,0.532,0.05543151,0.8344,0.086939947,3.052,0.318001818,1.4952,0.155791717,3.878,0.404066531,11.1552,1.162311233,8.8256,0.91957957,11.5976,1.20840691,0.68768,0.07165252,0.5936,0.061849895,11.5976,1.20840691,0.422484845,0.474288596,0.343943411,64,199,64,270,270,286,0.33,0.42,0.3,0.9067,1.159,0.7471
